"","label","MainText"
"4055","ham","Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing"
"4056","ham","R u in this continent?"
"4057","ham","Pandy joined 4w technologies today.he got job.."
"4058","phishing","We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? call 08000930705 NOW"
"4059","ham","Did you say bold, then torch later. Or one torch and 2bold?"
"4060","ham","Jus chillaxin, what up"
"4061","ham","That's good, because I need drugs"
"4062","ham","Am slow in using biola's fne"
"4063","ham","K fyi x has a ride early tomorrow morning but he's crashing at our place tonight"
"4064","phishing","Dear Customer your pyatm wallet Has been booked and hold Your amount please complete your kyc contact customer care 7908807538"
"4065","ham","Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour"
"4066","phishing","WIN a £200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 £1.50perweeksub."
"4067","ham","Received, understood n acted upon!"
"4068","ham","Well I might not come then..."
"4069","phishing","	Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl."
"4070","ham","That's a shame! Maybe cld meet for few hrs tomo?"
"4071","phishing","FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop"
"4072","ham","Take us out shopping and Mark will distract Isaiah.=D"
"4073","ham","i thought we were doing a king of the hill thing there."
"4074","ham","Yes I posted a couple of pics on fb. There's still snow outside too. I'm just waking up :)"
"4075","ham","Joy's father is John. Then John is the ____ of Joy's father. Answer?"
"4076","phishing","XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our mobile customers to receive a $ 400 reward. Just call 09066364589"
"4077","phishing","PRIVATE! Your 2003 Account Statement for 07808 XXXXXX shows 800 un-redeemed S. I. M. points. Call 08719899217 Identifier Code: 41685 Expires 07/11/04"
"4078","phishing","You have 1 new voicemail. Please call 08719181513."
"4079","ham","Hiya, probably coming home * weekend after next"
"4080","ham","I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me..."
"4081","phishing","Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video."
"4082","ham","Wow so healthy. Old airport rd lor. Cant thk of anything else. But i'll b bathing my dog later."
"4083","phishing","Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p"
"4084","phishing","Natalja (25/F) is inviting you to be her friend. Call 08718738034"
"4085","ham","Lol yes. But it will add some spice to your day."
"4086","phishing","No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+"
"4087","ham","Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-)"
"4088","phishing","URGENT: IRELAND GOV has issued a payment of 350 � to all residents as part of its promise to battle COVID 19. Tap here to apply: http://url.ie/17j80"
"4089","ham","Well welp is sort of a semiobscure internet thing"
"4090","ham","Orh i tot u say she now still dun believe."
"4091","ham","Yeah no probs - last night is obviously catching up with you... Speak soon"
"4092","ham","Dear all, as we know  &lt;#&gt; th is the  &lt;#&gt; th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details"
"4093","ham","Night night, see you tomorrow"
"4094","ham","Happy valentines day I know its early but i have hundreds of handsomes and beauties to wish. So i thought to finish off aunties and uncles 1st..."
"4095","ham","Do you know why god created gap between your fingers..? So that, One who is made for you comes and fills those gaps by holding your hand with CARE..!"
"4096","ham","Aight, we'll head out in a few"
"4097","ham","My sister in law, hope you are having a great month. Just saying hey. Abiola"
"4098","ham","Thought I didn't see you."
"4099","ham","Dont you have message offer"
"4100","ham","HIYA STU WOT U UP 2.IM IN SO MUCH TRUBLE AT HOME AT MOMENT EVONE HATES ME EVEN U! WOT THE HELL AV I DONE NOW? Y WONT U JUST TELL ME TEXT BCK PLEASE LUV DAN"
"4101","phishing","Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 "
"4102","ham","Haha... Really oh no... How? Then will they deduct your lesson tmr?"
"4103","phishing","	Do you want a New Nokia 3510i colour phone DeliveredTomorrow? Wit 100 free texts + Free Camcorder reply or call 08000930705"
"4104","ham","I luv u soo much u dont understand how special u r 2 me ring u 2morrow luv u xxx"
"4105","ham","V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; If i dont make it hav gd night"
"4106","phishing","U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription"
"4107","ham","As in different styles?"
"4108","phishing","Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP Arrow"
"4109","ham","You are not bothering me but you have to trust my answers. Pls."
"4110","ham","Dear :-/ why you mood off. I cant drive so i brother to drive"
"4111","ham","do u think that any girl will propose u today by seing ur bloody funky  face.........................."
"4112","ham","what I meant to say is cant wait to see u again getting bored of this bridgwater banter"
"4113","ham","When should I come over?"
"4114","ham","SHIT BABE.. THASA BIT MESSED UP.YEH, SHE SHUDVETOLD U. DID URGRAN KNOW?NEWAY, ILLSPEAK 2 U2MORO WEN IM NOT ASLEEP..."
"4115","ham","Should I head straight there or what"
"4116","ham","K... Must book a not huh? so going for yoga basic on sunday?"
"4117","ham","Now am free call me pa."
"4118","ham","Wishing you and your family Merry ""X"" mas in advance.."
"4119","ham","Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer."
"4120","ham","At 7 we will go ok na."
"4121","ham","Dear, will call Tmorrow.pls accomodate."
"4122","ham","I dont have that much image in class."
"4123","ham","Goodmorning,my grandfather expired..so am on leave today."
"4124","ham","Playin space poker, u?"
"4125","ham","Just got up. have to be out of the room very soon. …. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed."
"4126","ham","Aah! A cuddle would be lush! I'd need lots of tea and soup before any kind of fumbling!"
"4127","ham","WOT U WANNA DO THEN MISSY?"
"4128","phishing","Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062"
"4129","ham","Are you free now?can i call now?"
"4130","ham","Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today."
"4131","ham","U call me alter at 11 ok."
"4132","ham","Good morning princess! How are you?"
"4133","ham","Aight do you still want to get money"
"4134","phishing","Hi 07734396840 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151"
"4135","ham","It shall be fine. I have avalarr now. Will hollalater"
"4136","ham","We're done..."
"4137","ham","O shore are you takin the bus"
"4138","phishing","Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp"
"4139","ham","K k pa Had your lunch aha."
"4140","phishing","YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call."
"4141","ham","Boy you best get yo ass out here quick"
"4142","phishing","Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?"
"4143","ham","The greatest test of courage on earth is to bear defeat without losing heart....gn tc"
"4144","ham","Ola would get back to you maybe not today but I ve told him you can be his direct link in the US in getting cars he bids for online, you arrange shipping and you get a cut. Or U????? For a partnership where U????? Invest money for shipping and he takes care of the rest!U??Wud b self reliant soon dnt worry"
"4145","ham","I had it already..sabarish asked me to go.."
"4146","ham","HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN"
"4147","ham","S:)8 min to go for lunch:)"
"4148","ham","S da..al r above  &lt;#&gt;"
"4149","ham","What are you doing in langport? Sorry, but I'll probably be in bed by 9pm. It sucks being ill at xmas! When do you and go2sri lanka? "
"4150","ham","Sleeping nt feeling well"
"4151","ham","The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run."
"4152","ham","K, I might come by tonight then if my class lets out early"
"4153","ham","Thank you princess! You are so sexy..."
"4154","ham","K I'll head out in a few mins, see you there"
"4155","phishing","Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs"
"4156","ham","Thinking of u ;) x"
"4157","ham","Can come my room but cannot come my house cos my house still messy... Haha..."
"4158","ham","Oh you got many responsibilities."
"4159","ham","Blank is Blank. But wat is blank? Lol"
"4160","ham","O ic lol. Should play 9 doors sometime yo"
"4161","ham","I don't know jack shit about anything or i'd say/ask something helpful but if you want you can pretend that I did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga"
"4162","phishing","dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?"
"4163","ham","No it will reach by 9 only. She telling she will be there. I dont know"
"4164","ham","And pls pls drink plenty plenty water"
"4165","ham","DO NOT B LATE LOVE MUM"
"4166","phishing","You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7 "
"4167","ham","I've been trying to reach him without success"
"4168","ham","What time do u get out?"
"4169","ham","I ask if u meeting da ge tmr nite..."
"4170","ham","Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
"4171","ham","PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx"
"4172","ham","My friend, she's studying at warwick, we've planned to go shopping and to concert tmw, but it may be canceled, havn't seen  for ages, yeah we should get together sometime!"
"4173","ham","I uploaded mine to Facebook"
"4174","ham","Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil"
"4175","ham","What is this 'hex' place you talk of? Explain!"
"4176","ham","I'm at home. Meet u here�"
"4177","ham","Then mum's repent how?"
"4178","phishing","URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm"
"4179","ham","We can go 4 e normal pilates after our intro..."
